rgb_max_conf,ir_max_conf,rgb_best_log_bbox_area,ir_best_log_bbox_area,rgb_best_aspect_ratio,ir_best_aspect_ratio,rgb_best_pos_y,ir_best_pos_y,rgb_best_local_contrast,ir_best_local_contrast,rgb_img_mean,ir_img_mean,rgb_img_std,trust_label,stem,source
0.0,0.3645687699317932,0.0,10.0072,0.0,1.3892,0.0,0.7728,0.0,-0.7833,155.417,155.417,23.313,0,yt_ZO5lV0gh5i4_f004494,confuser_BIRD
0.0,0.6265882253646851,0.0,9.9132,0.0,1.2022,0.0,0.7579,0.0,-0.8427,155.468,155.468,23.069,0,yt_ZO5lV0gh5i4_f004497,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.511,155.511,22.998,0,yt_ZO5lV0gh5i4_f004500,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.709,155.709,22.723,0,yt_ZO5lV0gh5i4_f004503,confuser_BIRD
0.0,0.30109477043151855,0.0,6.0901,0.0,2.8442,0.0,0.3553,0.0,-1.16,155.743,155.743,22.517,0,yt_ZO5lV0gh5i4_f004506,confuser_BIRD
0.0,0.2708625793457031,0.0,6.0752,0.0,2.7691,0.0,0.3546,0.0,-1.1925,155.886,155.886,22.064,0,yt_ZO5lV0gh5i4_f004509,confuser_BIRD
0.0,0.5593069791793823,0.0,6.0604,0.0,2.7685,0.0,0.3543,0.0,-1.2305,155.969,155.969,21.561,0,yt_ZO5lV0gh5i4_f004512,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.174,156.174,21.207,0,yt_ZO5lV0gh5i4_f004515,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.159,156.159,21.322,0,yt_ZO5lV0gh5i4_f004518,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.011,156.011,21.86,0,yt_ZO5lV0gh5i4_f004521,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.964,155.964,22.062,0,yt_ZO5lV0gh5i4_f004524,confuser_BIRD
0.27428701519966125,0.0,9.9501,0.0,2.8225,0.0,0.773,0.0,-0.4445,0.0,155.71,155.71,22.611,0,yt_ZO5lV0gh5i4_f004527,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.689,155.689,22.839,0,yt_ZO5lV0gh5i4_f004530,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.667,155.667,22.977,0,yt_ZO5lV0gh5i4_f004533,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.664,155.664,23.001,0,yt_ZO5lV0gh5i4_f004536,confuser_BIRD
0.0,0.5915552377700806,0.0,8.6658,0.0,1.0846,0.0,0.6786,0.0,-1.6406,155.633,155.633,22.972,0,yt_ZO5lV0gh5i4_f004539,confuser_BIRD
0.60452800989151,0.3094055652618408,10.0944,8.6516,2.8617,1.1327,0.7645,0.6758,-0.5271,-1.6335,155.652,155.652,22.886,0,yt_ZO5lV0gh5i4_f004542,confuser_BIRD
0.32856783270835876,0.0,10.0965,0.0,2.8702,0.0,0.7594,0.0,-0.5679,0.0,155.705,155.705,22.531,0,yt_ZO5lV0gh5i4_f004545,confuser_BIRD
0.0,0.2567436099052429,0.0,8.6241,0.0,1.2929,0.0,0.6614,0.0,-1.6568,155.788,155.788,22.377,0,yt_ZO5lV0gh5i4_f004548,confuser_BIRD
0.2988921105861664,0.0,10.1005,0.0,2.9822,0.0,0.75,0.0,-0.6195,0.0,155.835,155.835,22.229,0,yt_ZO5lV0gh5i4_f004551,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.814,155.814,22.147,0,yt_ZO5lV0gh5i4_f004554,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.892,155.892,21.954,0,yt_ZO5lV0gh5i4_f004557,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.925,155.925,21.828,0,yt_ZO5lV0gh5i4_f004560,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.946,155.946,21.633,0,yt_ZO5lV0gh5i4_f004563,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.952,155.952,21.679,0,yt_ZO5lV0gh5i4_f004566,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.861,155.861,21.879,0,yt_ZO5lV0gh5i4_f004569,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.792,155.792,22.071,0,yt_ZO5lV0gh5i4_f004572,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.506,155.506,22.694,0,yt_ZO5lV0gh5i4_f004575,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.433,155.433,22.929,0,yt_ZO5lV0gh5i4_f004578,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.272,155.272,23.462,0,yt_ZO5lV0gh5i4_f004581,confuser_BIRD
0.0,0.63050377368927,0.0,8.6752,0.0,1.1857,0.0,0.7199,0.0,-1.3937,155.138,155.138,23.737,0,yt_ZO5lV0gh5i4_f004584,confuser_BIRD
0.0,0.7157644033432007,0.0,8.6002,0.0,1.1919,0.0,0.7223,0.0,-1.3952,155.015,155.015,24.165,0,yt_ZO5lV0gh5i4_f004587,confuser_BIRD
0.0,0.3767358660697937,0.0,8.6446,0.0,1.1846,0.0,0.7234,0.0,-1.3835,154.98,154.98,24.139,0,yt_ZO5lV0gh5i4_f004590,confuser_BIRD
0.0,0.6439447999000549,0.0,8.6841,0.0,1.1908,0.0,0.7239,0.0,-1.3585,155.073,155.073,23.828,0,yt_ZO5lV0gh5i4_f004593,confuser_BIRD
0.0,0.6986451745033264,0.0,8.6161,0.0,1.1509,0.0,0.7245,0.0,-1.4027,155.195,155.195,23.532,0,yt_ZO5lV0gh5i4_f004596,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.294,155.294,23.161,0,yt_ZO5lV0gh5i4_f004599,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.337,155.337,23.165,0,yt_ZO5lV0gh5i4_f004602,confuser_BIRD
0.0,0.5603930354118347,0.0,8.6613,0.0,1.0761,0.0,0.7262,0.0,-1.341,155.11,155.11,23.783,0,yt_ZO5lV0gh5i4_f004605,confuser_BIRD
0.0,0.5084906816482544,0.0,8.6108,0.0,0.9746,0.0,0.7265,0.0,-1.3453,154.988,154.988,24.162,0,yt_ZO5lV0gh5i4_f004608,confuser_BIRD
0.0,0.702332079410553,0.0,8.3612,0.0,0.8275,0.0,0.7255,0.0,-1.4241,154.73,154.73,24.793,0,yt_ZO5lV0gh5i4_f004611,confuser_BIRD
0.0,0.36974745988845825,0.0,8.25,0.0,0.7691,0.0,0.7269,0.0,-1.4141,154.638,154.638,25.089,0,yt_ZO5lV0gh5i4_f004614,confuser_BIRD
0.0,0.8395053744316101,0.0,7.9672,0.0,0.584,0.0,0.7288,0.0,-1.3039,154.469,154.469,25.449,0,yt_ZO5lV0gh5i4_f004617,confuser_BIRD
0.5080326199531555,0.6365925669670105,10.8766,7.7486,1.9234,0.5523,0.5726,0.7331,-0.8625,-1.0572,154.362,154.362,25.787,0,yt_ZO5lV0gh5i4_f004620,confuser_BIRD
0.340380996465683,0.2970116436481476,10.9486,10.5694,1.9513,2.1162,0.5616,0.5405,-0.7815,-1.1091,154.107,154.107,26.183,0,yt_ZO5lV0gh5i4_f004623,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.992,153.992,26.343,0,yt_ZO5lV0gh5i4_f004626,confuser_BIRD
0.0,0.6277892589569092,0.0,10.7679,0.0,1.9803,0.0,0.5289,0.0,-0.9726,153.884,153.884,26.674,0,yt_ZO5lV0gh5i4_f004629,confuser_BIRD
0.0,0.25316643714904785,0.0,10.695,0.0,2.0684,0.0,0.5193,0.0,-1.0143,153.842,153.842,26.7,0,yt_ZO5lV0gh5i4_f004632,confuser_BIRD
0.0,0.37368595600128174,0.0,10.5601,0.0,1.7977,0.0,0.4997,0.0,-1.0448,153.757,153.757,26.802,0,yt_ZO5lV0gh5i4_f004635,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.75,153.75,26.903,0,yt_ZO5lV0gh5i4_f004638,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.59,153.59,27.134,0,yt_ZO5lV0gh5i4_f004641,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.54,153.54,27.287,0,yt_ZO5lV0gh5i4_f004644,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.447,153.447,27.2,0,yt_ZO5lV0gh5i4_f004647,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.405,153.405,27.233,0,yt_ZO5lV0gh5i4_f004650,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.38,153.38,27.482,0,yt_ZO5lV0gh5i4_f004653,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.227,153.227,27.602,0,yt_ZO5lV0gh5i4_f004656,confuser_BIRD
0.5238808989524841,0.0,10.6726,0.0,2.5059,0.0,0.8718,0.0,-1.0483,0.0,153.224,153.224,27.572,0,yt_ZO5lV0gh5i4_f004659,confuser_BIRD
0.5894689559936523,0.0,10.6267,0.0,2.2768,0.0,0.8648,0.0,-0.9779,0.0,153.238,153.238,27.402,0,yt_ZO5lV0gh5i4_f004662,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.157,153.157,27.517,0,yt_ZO5lV0gh5i4_f004665,confuser_BIRD
0.27220359444618225,0.0,10.5332,0.0,1.7686,0.0,0.8411,0.0,-0.946,0.0,153.043,153.043,27.708,0,yt_ZO5lV0gh5i4_f004668,confuser_BIRD
0.5539238452911377,0.0,10.5068,0.0,1.3646,0.0,0.8261,0.0,-0.9908,0.0,152.878,152.878,27.982,0,yt_ZO5lV0gh5i4_f004671,confuser_BIRD
0.6402127742767334,0.0,10.5047,0.0,1.2626,0.0,0.8179,0.0,-0.9929,0.0,152.83,152.83,28.039,0,yt_ZO5lV0gh5i4_f004674,confuser_BIRD
0.8023304343223572,0.8091151118278503,10.4349,10.1616,1.2581,1.3103,0.8103,0.8199,-0.9998,-1.1781,152.758,152.758,28.166,0,yt_ZO5lV0gh5i4_f004677,confuser_BIRD
0.7917044162750244,0.5402337908744812,10.4736,10.0987,1.2564,1.3857,0.8042,0.8182,-0.9783,-1.2022,152.704,152.704,28.242,0,yt_ZO5lV0gh5i4_f004680,confuser_BIRD
0.7565311193466187,0.7991538047790527,10.6059,10.0745,1.3185,1.5538,0.7956,0.822,-0.9383,-1.3717,152.5,152.5,28.48,0,yt_ZO5lV0gh5i4_f004683,confuser_BIRD
0.6169729828834534,0.834165096282959,10.6851,10.2158,1.3436,1.4956,0.7919,0.8135,-0.8987,-1.179,152.484,152.484,28.589,0,yt_ZO5lV0gh5i4_f004686,confuser_BIRD
0.6100192070007324,0.6395832896232605,10.7247,10.3422,1.4413,1.5047,0.7874,0.807,-0.9195,-1.1405,152.239,152.239,28.837,0,yt_ZO5lV0gh5i4_f004689,confuser_BIRD
0.0,0.6133718490600586,0.0,10.2047,0.0,1.6839,0.0,0.8115,0.0,-1.3762,152.196,152.196,28.966,0,yt_ZO5lV0gh5i4_f004692,confuser_BIRD
0.0,0.6387934684753418,0.0,8.5517,0.0,1.7545,0.0,0.5461,0.0,-1.1256,152.225,152.225,28.795,0,yt_ZO5lV0gh5i4_f004695,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.325,152.325,28.584,0,yt_ZO5lV0gh5i4_f004698,confuser_BIRD
0.27625128626823425,0.30136293172836304,10.7929,10.3725,1.8696,1.3798,0.7865,0.7828,-0.8549,-1.0646,152.52,152.52,28.248,0,yt_ZO5lV0gh5i4_f004701,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.575,152.575,28.066,0,yt_ZO5lV0gh5i4_f004704,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.586,152.586,28.017,0,yt_ZO5lV0gh5i4_f004707,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.527,152.527,28.081,0,yt_ZO5lV0gh5i4_f004710,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.407,152.407,28.185,0,yt_ZO5lV0gh5i4_f004713,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.36,152.36,28.348,0,yt_ZO5lV0gh5i4_f004716,confuser_BIRD
0.2945795953273773,0.295462042093277,10.8314,10.269,1.4923,1.5164,0.7647,0.1917,-0.9638,-1.169,152.086,152.086,28.545,0,yt_ZO5lV0gh5i4_f004719,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.013,152.013,28.711,0,yt_ZO5lV0gh5i4_f004722,confuser_BIRD
0.4845185875892639,0.0,10.8471,0.0,1.5444,0.0,0.7645,0.0,-0.9669,0.0,151.757,151.757,29.191,0,yt_ZO5lV0gh5i4_f004725,confuser_BIRD
0.8348649740219116,0.0,10.8102,0.0,1.6569,0.0,0.7657,0.0,-0.9708,0.0,151.73,151.73,29.147,0,yt_ZO5lV0gh5i4_f004728,confuser_BIRD
0.4748245179653168,0.0,10.7726,0.0,2.0073,0.0,0.7739,0.0,-0.9095,0.0,151.755,151.755,29.228,0,yt_ZO5lV0gh5i4_f004731,confuser_BIRD
0.34731754660606384,0.6209608316421509,7.2194,8.8148,0.7238,2.3724,0.7655,0.5499,-1.0018,-1.4567,151.831,151.831,29.058,0,yt_ZO5lV0gh5i4_f004734,confuser_BIRD
0.5527640581130981,0.0,9.7843,0.0,3.5088,0.0,0.5469,0.0,-1.0471,0.0,152.11,152.11,27.967,0,yt_ZO5lV0gh5i4_f004737,confuser_BIRD
0.5566635727882385,0.0,10.7443,0.0,2.0087,0.0,0.7641,0.0,-0.8373,0.0,152.206,152.206,27.895,0,yt_ZO5lV0gh5i4_f004740,confuser_BIRD
0.6912841796875,0.4019198715686798,9.7698,8.5655,3.4501,1.9572,0.5474,0.5512,-1.0751,-1.3657,152.24,152.24,27.771,0,yt_ZO5lV0gh5i4_f004743,confuser_BIRD
0.44943898916244507,0.0,9.7695,0.0,3.5039,0.0,0.5473,0.0,-1.0713,0.0,152.141,152.141,27.802,0,yt_ZO5lV0gh5i4_f004746,confuser_BIRD
0.4052860736846924,0.2984299659729004,9.7834,8.7008,3.5776,1.982,0.5461,0.5503,-1.0808,-1.3814,151.989,151.989,28.396,0,yt_ZO5lV0gh5i4_f004749,confuser_BIRD
0.6023098826408386,0.5478465557098389,9.7886,8.8591,3.5179,2.3822,0.5465,0.5492,-1.0917,-1.5117,151.864,151.864,28.576,0,yt_ZO5lV0gh5i4_f004752,confuser_BIRD
0.6789698004722595,0.0,9.7967,0.0,3.4648,0.0,0.5461,0.0,-1.1054,0.0,151.522,151.522,29.141,0,yt_ZO5lV0gh5i4_f004755,confuser_BIRD
0.6163379549980164,0.0,9.8131,0.0,3.4679,0.0,0.5455,0.0,-1.0941,0.0,151.44,151.44,29.363,0,yt_ZO5lV0gh5i4_f004758,confuser_BIRD
0.5044114589691162,0.43880265951156616,9.8297,8.9318,3.3453,2.2455,0.5455,0.5469,-1.0913,-1.4634,151.32,151.32,29.368,0,yt_ZO5lV0gh5i4_f004761,confuser_BIRD
0.7653834819793701,0.2818555533885956,9.8244,9.0259,3.2761,2.3478,0.5442,0.5481,-1.1081,-1.4128,151.349,151.349,29.406,0,yt_ZO5lV0gh5i4_f004764,confuser_BIRD
0.6006636023521423,0.0,9.8609,0.0,3.2507,0.0,0.5431,0.0,-1.1052,0.0,151.211,151.211,29.333,0,yt_ZO5lV0gh5i4_f004767,confuser_BIRD
0.41692110896110535,0.0,9.8646,0.0,3.2142,0.0,0.5422,0.0,-1.1124,0.0,151.215,151.215,29.303,0,yt_ZO5lV0gh5i4_f004770,confuser_BIRD
0.8198036551475525,0.0,9.9168,0.0,3.0311,0.0,0.5366,0.0,-1.0754,0.0,151.29,151.29,29.225,0,yt_ZO5lV0gh5i4_f004773,confuser_BIRD
0.8162415027618408,0.0,9.9037,0.0,3.129,0.0,0.5351,0.0,-1.0811,0.0,151.241,151.241,29.136,0,yt_ZO5lV0gh5i4_f004776,confuser_BIRD
0.7911092638969421,0.0,9.8464,0.0,3.3836,0.0,0.5296,0.0,-1.1037,0.0,151.111,151.111,29.303,0,yt_ZO5lV0gh5i4_f004779,confuser_BIRD
0.724258542060852,0.0,9.8221,0.0,3.4144,0.0,0.5278,0.0,-1.1425,0.0,151.036,151.036,29.596,0,yt_ZO5lV0gh5i4_f004782,confuser_BIRD
0.8056999444961548,0.0,9.8231,0.0,3.4319,0.0,0.5226,0.0,-1.1524,0.0,150.735,150.735,29.901,0,yt_ZO5lV0gh5i4_f004785,confuser_BIRD
0.7888579368591309,0.0,9.827,0.0,3.487,0.0,0.5195,0.0,-1.1454,0.0,150.657,150.657,30.031,0,yt_ZO5lV0gh5i4_f004788,confuser_BIRD
0.8109422326087952,0.0,9.8108,0.0,3.3897,0.0,0.5141,0.0,-1.178,0.0,150.503,150.503,30.123,0,yt_ZO5lV0gh5i4_f004791,confuser_BIRD
0.8475012183189392,0.0,9.7962,0.0,3.3847,0.0,0.5122,0.0,-1.183,0.0,150.457,150.457,30.14,0,yt_ZO5lV0gh5i4_f004794,confuser_BIRD
0.8455473780632019,0.0,9.8292,0.0,3.4105,0.0,0.5091,0.0,-1.1647,0.0,150.62,150.62,29.88,0,yt_ZO5lV0gh5i4_f004797,confuser_BIRD
0.7295858263969421,0.0,9.8525,0.0,3.3507,0.0,0.5068,0.0,-1.1692,0.0,150.776,150.776,29.543,0,yt_ZO5lV0gh5i4_f004800,confuser_BIRD
0.680189311504364,0.0,9.8572,0.0,3.3373,0.0,0.5019,0.0,-1.1774,0.0,151.243,151.243,28.957,0,yt_ZO5lV0gh5i4_f004803,confuser_BIRD
0.6895159482955933,0.0,9.8887,0.0,3.2817,0.0,0.4992,0.0,-1.1693,0.0,151.226,151.226,28.844,0,yt_ZO5lV0gh5i4_f004806,confuser_BIRD
0.7803977131843567,0.0,9.9727,0.0,3.0995,0.0,0.49,0.0,-1.1345,0.0,151.155,151.155,28.751,0,yt_ZO5lV0gh5i4_f004809,confuser_BIRD
0.7779754996299744,0.0,9.9472,0.0,3.0672,0.0,0.487,0.0,-1.1582,0.0,151.144,151.144,28.741,0,yt_ZO5lV0gh5i4_f004812,confuser_BIRD
0.7312256693840027,0.316856324672699,9.9821,8.4017,2.8807,1.5244,0.4817,0.0376,-1.132,-1.4332,151.139,151.139,28.738,0,yt_ZO5lV0gh5i4_f004815,confuser_BIRD
0.3838392198085785,0.0,10.0339,0.0,2.8004,0.0,0.4779,0.0,-1.1249,0.0,151.066,151.066,28.795,0,yt_ZO5lV0gh5i4_f004818,confuser_BIRD
0.5022690296173096,0.0,9.4516,0.0,2.1317,0.0,0.2043,0.0,-1.1225,0.0,150.903,150.903,29.251,0,yt_ZO5lV0gh5i4_f004821,confuser_BIRD
0.6182480454444885,0.0,10.0996,0.0,2.3059,0.0,0.463,0.0,-1.2301,0.0,150.807,150.807,29.337,0,yt_ZO5lV0gh5i4_f004824,confuser_BIRD
0.6516277194023132,0.0,10.3053,0.0,2.0383,0.0,0.4527,0.0,-1.1797,0.0,150.627,150.627,29.663,0,yt_ZO5lV0gh5i4_f004827,confuser_BIRD
0.8019523024559021,0.0,10.3316,0.0,1.9604,0.0,0.4513,0.0,-1.2018,0.0,150.67,150.67,29.762,0,yt_ZO5lV0gh5i4_f004830,confuser_BIRD
0.8414024114608765,0.6175960898399353,10.3918,10.253,1.8261,1.7878,0.4471,0.449,-1.1251,-1.3018,150.876,150.876,29.198,0,yt_ZO5lV0gh5i4_f004833,confuser_BIRD
0.8495878577232361,0.0,10.415,0.0,1.8057,0.0,0.4455,0.0,-1.0634,0.0,151.059,151.059,29.01,0,yt_ZO5lV0gh5i4_f004836,confuser_BIRD
0.8372923135757446,0.0,10.4011,0.0,1.8318,0.0,0.4468,0.0,-1.0029,0.0,151.102,151.102,28.756,0,yt_ZO5lV0gh5i4_f004839,confuser_BIRD
0.7950289249420166,0.0,10.4172,0.0,1.8056,0.0,0.4449,0.0,-0.9744,0.0,151.015,151.015,28.983,0,yt_ZO5lV0gh5i4_f004842,confuser_BIRD
0.8440435528755188,0.38927555084228516,10.3764,10.2252,1.8171,1.7066,0.4377,0.434,-0.9541,-1.0972,150.598,150.598,29.492,0,yt_ZO5lV0gh5i4_f004845,confuser_BIRD
0.8534492254257202,0.0,10.3447,0.0,1.7782,0.0,0.4318,0.0,-0.9681,0.0,150.586,150.586,29.469,0,yt_ZO5lV0gh5i4_f004848,confuser_BIRD
0.7495505213737488,0.0,10.294,0.0,1.8146,0.0,0.4173,0.0,-0.9833,0.0,150.717,150.717,29.438,0,yt_ZO5lV0gh5i4_f004851,confuser_BIRD
0.6085044145584106,0.32763364911079407,10.2631,9.9985,1.7962,1.6681,0.4111,0.4134,-0.9959,-1.2149,150.893,150.893,29.132,0,yt_ZO5lV0gh5i4_f004854,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.894,150.894,28.811,0,yt_ZO5lV0gh5i4_f004857,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.919,150.919,28.865,0,yt_ZO5lV0gh5i4_f004860,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.743,150.743,29.16,0,yt_ZO5lV0gh5i4_f004863,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.611,150.611,29.277,0,yt_ZO5lV0gh5i4_f004866,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.486,150.486,29.639,0,yt_ZO5lV0gh5i4_f004869,confuser_BIRD
0.5224804878234863,0.0,10.9174,0.0,2.7799,0.0,0.3551,0.0,-0.4221,0.0,150.472,150.472,29.619,0,yt_ZO5lV0gh5i4_f004872,confuser_BIRD
0.38262537121772766,0.0,10.7992,0.0,2.7041,0.0,0.3536,0.0,-0.5217,0.0,150.408,150.408,29.604,0,yt_ZO5lV0gh5i4_f004875,confuser_BIRD
0.5350379347801208,0.0,10.7363,0.0,2.7113,0.0,0.3514,0.0,-0.5673,0.0,150.508,150.508,29.601,0,yt_ZO5lV0gh5i4_f004878,confuser_BIRD
0.5923547148704529,0.0,10.6165,0.0,2.7013,0.0,0.3468,0.0,-0.7307,0.0,150.796,150.796,29.124,0,yt_ZO5lV0gh5i4_f004881,confuser_BIRD
0.5182949900627136,0.0,10.5539,0.0,2.6446,0.0,0.3489,0.0,-0.8459,0.0,150.952,150.952,28.842,0,yt_ZO5lV0gh5i4_f004884,confuser_BIRD
0.25679096579551697,0.0,10.4036,0.0,2.6174,0.0,0.3609,0.0,-1.0537,0.0,151.244,151.244,28.378,0,yt_ZO5lV0gh5i4_f004887,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.377,151.377,28.053,0,yt_ZO5lV0gh5i4_f004890,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.392,151.392,28.043,0,yt_ZO5lV0gh5i4_f004893,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.273,151.273,28.142,0,yt_ZO5lV0gh5i4_f004896,confuser_BIRD
0.7386559844017029,0.0,8.9075,0.0,1.9061,0.0,0.0432,0.0,-1.0498,0.0,151.014,151.014,28.608,0,yt_ZO5lV0gh5i4_f004899,confuser_BIRD
0.6075116395950317,0.0,8.7297,0.0,1.5573,0.0,0.0438,0.0,-1.1629,0.0,151.039,151.039,28.813,0,yt_ZO5lV0gh5i4_f004902,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.946,150.946,28.897,0,yt_ZO5lV0gh5i4_f004905,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.974,150.974,28.985,0,yt_ZO5lV0gh5i4_f004908,confuser_BIRD
0.45031267404556274,0.0,9.7342,0.0,2.0752,0.0,0.4582,0.0,-0.6033,0.0,151.001,151.001,28.931,0,yt_ZO5lV0gh5i4_f004911,confuser_BIRD
0.6592622399330139,0.0,9.6468,0.0,2.1626,0.0,0.4629,0.0,-0.7773,0.0,151.104,151.104,28.833,0,yt_ZO5lV0gh5i4_f004914,confuser_BIRD
0.5322858691215515,0.0,8.7009,0.0,1.5989,0.0,0.6367,0.0,-1.2251,0.0,151.295,151.295,28.567,0,yt_ZO5lV0gh5i4_f004917,confuser_BIRD
0.6180412769317627,0.0,8.632,0.0,1.8043,0.0,0.6304,0.0,-1.1751,0.0,151.499,151.499,28.265,0,yt_ZO5lV0gh5i4_f004920,confuser_BIRD
0.4863826334476471,0.0,10.1311,0.0,1.6393,0.0,0.2531,0.0,-0.6205,0.0,151.685,151.685,27.814,0,yt_ZO5lV0gh5i4_f004923,confuser_BIRD
0.37565356492996216,0.0,10.1322,0.0,1.6077,0.0,0.2495,0.0,-0.571,0.0,151.711,151.711,27.739,0,yt_ZO5lV0gh5i4_f004926,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.809,151.809,27.729,0,yt_ZO5lV0gh5i4_f004929,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.76,151.76,27.851,0,yt_ZO5lV0gh5i4_f004932,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.687,151.687,28.098,0,yt_ZO5lV0gh5i4_f004935,confuser_BIRD
0.3628031611442566,0.0,8.8528,0.0,1.4083,0.0,0.6104,0.0,-1.4495,0.0,151.648,151.648,28.178,0,yt_ZO5lV0gh5i4_f004938,confuser_BIRD
0.37230831384658813,0.0,8.9602,0.0,1.3105,0.0,0.6082,0.0,-1.3203,0.0,151.501,151.501,28.524,0,yt_ZO5lV0gh5i4_f004941,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.447,151.447,28.64,0,yt_ZO5lV0gh5i4_f004944,confuser_BIRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.247,151.247,29.036,0,yt_ZO5lV0gh5i4_f004947,confuser_BIRD
