rgb_max_conf,ir_max_conf,rgb_best_log_bbox_area,ir_best_log_bbox_area,rgb_best_aspect_ratio,ir_best_aspect_ratio,rgb_best_pos_y,ir_best_pos_y,rgb_best_local_contrast,ir_best_local_contrast,rgb_img_mean,ir_img_mean,rgb_img_std,rgb_best_pos_x,ir_best_pos_x,rgb_best_dist_to_center,ir_best_dist_to_center,rgb_best_target_bg_delta,ir_best_target_bg_delta,trust_label,stem,source
0.6883713006973267,0.0,3.7548,0.0,1.0674,0.0,0.5585,0.0,-0.9305,0.0,122.111,94.733,26.684,0.4137,0.0,0.1043,0.0,-3.947,0.0,0,IR_BIRD_032_f000063,svanstrom
0.7807116508483887,0.782200276851654,5.3314,5.7485,1.2448,1.4246,0.2469,0.172,-1.3281,1.0064,119.219,104.511,31.741,0.4724,0.5426,0.2546,0.3307,-11.958,11.588,3,IR_DRONE_005_f000084,svanstrom
0.44362515211105347,0.0,9.2136,0.0,1.3645,0.0,0.4842,0.0,-0.5182,0.0,118.907,104.204,10.242,0.3746,0.0,0.1264,0.0,-6.791,0.0,0,IR_HELICOPTER_001_f000051,svanstrom
0.8322751522064209,0.7663529515266418,4.1168,5.3239,2.0376,1.4154,0.5053,0.2059,-1.6025,1.2758,149.215,101.698,61.703,0.6518,0.7038,0.1519,0.3578,-31.258,17.901,3,IR_DRONE_038_f000033,svanstrom
0.6613180041313171,0.0,4.8077,0.0,1.0937,0.0,0.2282,0.0,-1.3354,0.0,127.343,103.76,20.76,0.2443,0.0,0.3732,0.0,-14.597,0.0,0,IR_BIRD_015_f000126,svanstrom
0.72495037317276,0.7696722149848938,5.583,6.3903,1.5621,2.0649,0.8408,0.1622,0.1903,2.0335,119.514,103.172,29.434,0.8997,0.4246,0.5252,0.3462,7.572,63.012,3,IR_DRONE_007_f000108,svanstrom
0.7065162062644958,0.0,5.7021,0.0,1.2035,0.0,0.4184,0.0,0.2252,0.0,113.099,42.233,9.049,0.4534,0.0,0.0939,0.0,2.234,0.0,0,IR_AIRPLANE_037_f000210,svanstrom
0.7241299748420715,0.0,6.647,0.0,1.5167,0.0,0.3509,0.0,-1.4479,0.0,143.422,130.32,44.898,0.5675,0.0,0.1636,0.0,-18.068,0.0,0,IR_AIRPLANE_002_f000066,svanstrom
0.7540472149848938,0.8511490225791931,4.5685,4.9975,1.2637,1.5032,0.5017,0.2978,-1.2381,1.1634,123.798,107.317,25.513,0.4877,0.4602,0.0124,0.2061,-9.263,18.454,3,IR_DRONE_077_f000036,svanstrom
0.8400395512580872,0.7303186058998108,5.9643,5.6017,2.2944,1.2438,0.7098,0.4801,-1.5307,0.7206,119.496,102.157,29.39,0.6433,0.5006,0.2541,0.0199,-16.622,7.787,3,IR_DRONE_022_f000279,svanstrom
0.8519626259803772,0.0,5.3661,0.0,0.8416,0.0,0.2827,0.0,-1.3987,0.0,105.218,105.178,13.577,0.2233,0.0,0.3518,0.0,-18.861,0.0,0,IR_BIRD_016_f000042,svanstrom
0.7258661389350891,0.6096283197402954,3.5991,5.5447,2.5891,1.2929,0.5625,0.1852,-2.0272,1.0686,149.421,101.556,62.026,0.6515,0.5701,0.1639,0.3225,-25.922,12.75,3,IR_DRONE_037_f000003,svanstrom
0.7122207880020142,0.0,5.2581,0.0,1.4993,0.0,0.6595,0.0,-0.1323,0.0,119.759,82.029,12.19,0.4368,0.0,0.1716,0.0,-0.265,0.0,0,IR_AIRPLANE_028_f000195,svanstrom
0.8527107834815979,0.0,5.8559,0.0,1.0088,0.0,0.3667,0.0,-1.6669,0.0,105.29,129.521,13.503,0.8125,0.0,0.3398,0.0,-30.601,0.0,0,IR_BIRD_019_f000306,svanstrom
0.7438158392906189,0.29436779022216797,4.515,7.3834,2.0124,1.8905,0.4021,0.5066,-1.418,0.7999,123.952,106.368,25.59,0.4628,0.2219,0.1047,0.2782,-8.267,29.074,3,IR_DRONE_074_f000060,svanstrom
0.8147897720336914,0.0,7.3221,0.0,1.7806,0.0,0.5321,0.0,-1.1148,0.0,147.494,91.562,4.163,0.5384,0.0,0.0501,0.0,-9.777,0.0,0,IR_AIRPLANE_008_f000228,svanstrom
0.8005921840667725,0.0,4.6481,0.0,1.5299,0.0,0.4951,0.0,-1.48,0.0,137.262,83.292,34.332,0.3105,0.0,0.1896,0.0,-11.344,0.0,0,IR_AIRPLANE_004_f000285,svanstrom
0.6718174815177917,0.0,7.9283,0.0,1.7814,0.0,0.539,0.0,-1.4054,0.0,127.896,82.201,4.143,0.6216,0.0,0.1277,0.0,-13.891,0.0,0,IR_AIRPLANE_039_f000255,svanstrom
0.49793827533721924,0.0,4.3821,0.0,0.9223,0.0,0.4513,0.0,-1.1526,0.0,133.223,129.483,24.577,0.6255,0.0,0.1346,0.0,-8.614,0.0,0,IR_BIRD_039_f000123,svanstrom
0.7367668747901917,0.7709799408912659,6.9742,5.4339,1.8099,1.5601,0.8121,0.2856,-0.0158,1.1638,123.431,106.53,28.188,0.5207,0.4978,0.3128,0.2144,-0.558,16.611,1,IR_DRONE_096_f000222,svanstrom
0.742480993270874,0.0,5.4929,0.0,1.0017,0.0,0.5284,0.0,-1.102,0.0,134.97,53.331,14.254,0.6049,0.0,0.1087,0.0,-11.162,0.0,0,IR_HELICOPTER_046_f000036,svanstrom
0.7164592146873474,0.0,6.871,0.0,1.3027,0.0,0.5516,0.0,1.5755,0.0,107.845,112.371,26.917,0.4915,0.0,0.0523,0.0,11.215,0.0,0,IR_AIRPLANE_040_f000075,svanstrom
0.7976387739181519,0.7763211727142334,4.5568,5.7923,1.4774,1.7638,0.6319,0.2723,-1.4344,1.6803,119.567,102.795,29.442,0.766,0.4887,0.2969,0.228,-14.237,36.743,3,IR_DRONE_018_f000261,svanstrom
0.7954851388931274,0.0,5.1729,0.0,1.6165,0.0,0.4615,0.0,-1.4961,0.0,133.769,119.146,33.765,0.6705,0.0,0.1748,0.0,-13.999,0.0,0,IR_HELICOPTER_033_f000051,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.741,69.257,8.139,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_AIRPLANE_023_f000216,svanstrom
0.757951021194458,0.7726732492446899,5.426,5.1925,2.0491,1.2639,0.6807,0.2135,-1.5091,1.0603,118.396,102.447,29.153,0.5432,0.5856,0.1858,0.299,-15.165,10.161,3,IR_DRONE_015_f000012,svanstrom
0.43845799565315247,0.4579760432243347,3.6266,5.6828,1.4381,1.3552,0.5434,0.2317,-1.0303,1.0393,113.947,101.875,36.882,0.3429,0.6225,0.163,0.2949,-3.694,15.351,1,IR_DRONE_052_f000156,svanstrom
0.7049168944358826,0.0,6.4288,0.0,1.8824,0.0,0.4279,0.0,0.5576,0.0,129.588,116.117,6.061,0.4642,0.0,0.0805,0.0,4.329,0.0,0,IR_AIRPLANE_041_f000267,svanstrom
0.8102995157241821,0.8262692093849182,5.9359,5.5509,1.2367,1.7388,0.3911,0.5486,-1.1198,0.9953,118.408,103.237,28.88,0.513,0.6526,0.1097,0.1601,-10.073,24.452,3,IR_DRONE_017_f000168,svanstrom
0.0,0.8433336615562439,0.0,5.4458,0.0,1.6097,0.0,0.2375,0.0,1.297,121.339,106.996,26.193,0.0,0.7272,0.0,0.3472,0.0,23.128,2,IR_DRONE_069_f000135,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.484,82.274,14.419,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_BIRD_002_f000114,svanstrom
0.7682716846466064,0.0,6.0786,0.0,1.0674,0.0,0.4308,0.0,-1.5904,0.0,128.183,85.303,5.828,0.6102,0.0,0.1301,0.0,-19.07,0.0,0,IR_HELICOPTER_036_f000039,svanstrom
0.36442869901657104,0.0,3.2887,0.0,1.1342,0.0,0.8028,0.0,-1.2776,0.0,123.427,78.533,14.364,0.2593,0.0,0.3869,0.0,-8.321,0.0,0,IR_BIRD_051_f000123,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.067,78.792,13.048,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_BIRD_051_f000303,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.506,94.214,4.973,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_AIRPLANE_024_f000303,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.177,129.773,24.58,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_BIRD_039_f000093,svanstrom
0.8272231221199036,0.8636041879653931,5.4571,5.9727,0.9941,1.9394,0.5353,0.3644,0.8715,1.581,121.211,101.893,26.236,0.2831,0.7755,0.2198,0.3071,10.778,33.204,3,IR_DRONE_110_f000252,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.347,55.126,26.787,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_AIRPLANE_009_f000045,svanstrom
0.7371821403503418,0.7929888367652893,3.3161,5.3216,1.8173,1.2482,0.5042,0.1633,-1.5053,1.117,149.388,101.658,61.896,0.5369,0.6776,0.0372,0.3807,-19.107,12.9,3,IR_DRONE_037_f000153,svanstrom
0.4834122955799103,0.0,9.1336,0.0,1.2505,0.0,0.4356,0.0,-1.3947,0.0,167.341,115.616,31.295,0.4293,0.0,0.0956,0.0,-40.401,0.0,0,IR_HELICOPTER_028_f000210,svanstrom
0.2746966481208801,0.7978535294532776,4.0563,5.6577,1.0085,1.5331,0.3216,0.1299,-0.9273,1.208,118.884,102.146,28.987,0.7105,0.7071,0.2759,0.4241,-2.874,18.017,3,IR_DRONE_010_f000039,svanstrom
0.7410721778869629,0.0,7.2751,0.0,1.6482,0.0,0.555,0.0,0.8453,0.0,134.634,75.755,4.5,0.5617,0.0,0.0826,0.0,1.845,0.0,0,IR_AIRPLANE_006_f000141,svanstrom
0.7884715795516968,0.0,4.7937,0.0,0.9644,0.0,0.5409,0.0,-1.166,0.0,123.103,170.18,21.041,0.6469,0.0,0.1525,0.0,-16.448,0.0,0,IR_BIRD_023_f000321,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.977,114.213,12.212,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_HELICOPTER_027_f000210,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.588,82.353,7.555,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_AIRPLANE_031_f000162,svanstrom
0.715096116065979,0.0,6.4011,0.0,1.7832,0.0,0.6943,0.0,-0.4454,0.0,126.534,71.614,26.779,0.6755,0.0,0.2618,0.0,-2.8,0.0,0,IR_AIRPLANE_012_f000096,svanstrom
0.4026845097541809,0.0,3.4529,0.0,1.1961,0.0,0.3676,0.0,-1.2402,0.0,127.086,62.918,17.857,0.5044,0.0,0.1325,0.0,-8.193,0.0,0,IR_BIRD_006_f000183,svanstrom
0.6348814964294434,0.0,4.2728,0.0,0.7676,0.0,0.451,0.0,-1.0549,0.0,132.741,103.846,43.106,0.4202,0.0,0.0937,0.0,-12.257,0.0,0,IR_HELICOPTER_009_f000078,svanstrom
0.7754769325256348,0.0,4.4116,0.0,0.9751,0.0,0.5436,0.0,-1.1842,0.0,121.922,95.363,27.613,0.5873,0.0,0.0976,0.0,-7.572,0.0,0,IR_BIRD_032_f000183,svanstrom
0.7914044857025146,0.0,6.0727,0.0,1.4015,0.0,0.4037,0.0,-1.3829,0.0,140.676,77.187,40.693,0.384,0.0,0.1508,0.0,-15.249,0.0,0,IR_AIRPLANE_001_f000240,svanstrom
0.0,0.45751774311065674,0.0,5.9293,0.0,1.4712,0.0,0.346,0.0,1.2021,119.415,105.979,31.868,0.0,0.4421,0.0,0.1645,0.0,19.708,2,IR_DRONE_102_f000129,svanstrom
0.7262320518493652,0.7441715002059937,7.4211,5.5325,1.2152,1.291,0.5345,0.4632,-1.0226,0.8497,119.441,102.062,29.392,0.6642,0.4122,0.1677,0.0952,-13.281,9.392,3,IR_DRONE_023_f000096,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.73,110.256,36.746,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_HELICOPTER_017_f000051,svanstrom
0.7364500164985657,0.0,6.0572,0.0,1.339,0.0,0.9174,0.0,-1.0183,0.0,102.763,38.333,7.957,0.4973,0.0,0.4174,0.0,-6.23,0.0,0,IR_AIRPLANE_036_f000009,svanstrom
0.7780543565750122,0.0,4.8709,0.0,0.7147,0.0,0.6511,0.0,-1.2138,0.0,138.037,110.846,20.777,0.5227,0.0,0.1528,0.0,-12.947,0.0,0,IR_HELICOPTER_013_f000159,svanstrom
0.4548805058002472,0.0,4.9437,0.0,1.7835,0.0,0.7167,0.0,-0.5488,0.0,127.242,55.165,26.762,0.5223,0.0,0.2178,0.0,-1.77,0.0,0,IR_AIRPLANE_009_f000225,svanstrom
0.47972992062568665,0.8373478651046753,4.3458,5.0316,1.5472,1.3828,0.2704,0.5219,-1.5352,0.6687,123.98,106.987,25.524,0.4623,0.5972,0.2327,0.0996,-12.496,9.956,3,IR_DRONE_066_f000129,svanstrom
0.5925251841545105,0.0,7.3774,0.0,0.8219,0.0,0.3952,0.0,-1.2101,0.0,113.831,115.762,17.233,0.5648,0.0,0.1233,0.0,-11.129,0.0,0,IR_HELICOPTER_025_f000192,svanstrom
0.7906684279441833,0.0,5.6466,0.0,0.7434,0.0,0.5956,0.0,-1.2327,0.0,137.73,110.743,20.855,0.7329,0.0,0.2518,0.0,-15.378,0.0,0,IR_HELICOPTER_014_f000219,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.105,102.797,8.209,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_AIRPLANE_026_f000111,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.017,38.221,32.326,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_AIRPLANE_035_f000165,svanstrom
0.3529823124408722,0.0,7.3887,0.0,1.6458,0.0,0.4927,0.0,0.7685,0.0,134.629,75.747,4.478,0.4526,0.0,0.048,0.0,1.645,0.0,0,IR_AIRPLANE_006_f000231,svanstrom
0.5519994497299194,0.8207939863204956,4.4257,5.8784,1.1324,1.8312,0.1094,0.3343,1.5612,1.7568,124.971,106.243,25.746,0.404,0.4583,0.4022,0.1709,22.31,53.01,3,IR_DRONE_056_f000078,svanstrom
0.7659494876861572,0.8282598257064819,4.6716,5.7158,1.2235,1.438,0.4774,0.2584,-1.3898,1.1405,119.197,104.27,29.296,0.7128,0.4854,0.214,0.242,-9.961,15.897,3,IR_DRONE_008_f000135,svanstrom
0.0,0.7776728868484497,0.0,5.6889,0.0,1.4989,0.0,0.4147,0.0,1.2917,114.996,102.499,27.489,0.0,0.6733,0.0,0.1931,0.0,22.195,2,IR_DRONE_043_f000225,svanstrom
0.7920269966125488,0.8571955561637878,5.24,5.0433,1.3499,1.647,0.2801,0.4128,-1.3527,1.166,123.734,107.862,28.041,0.8753,0.3044,0.4349,0.2141,-13.864,19.247,3,IR_DRONE_082_f000018,svanstrom
0.7955343127250671,0.8123090267181396,5.5901,5.7922,0.7008,1.9153,0.3659,0.4241,1.0942,1.5635,121.203,105.753,26.362,0.0859,0.333,0.4353,0.1834,13.985,34.608,3,IR_DRONE_109_f000105,svanstrom
0.8178339004516602,0.0,5.6329,0.0,1.2827,0.0,0.5146,0.0,-1.4801,0.0,136.537,78.376,25.856,0.5519,0.0,0.0539,0.0,-26.483,0.0,0,IR_HELICOPTER_040_f000111,svanstrom
0.8425078392028809,0.5872938632965088,5.4146,6.0136,1.6959,1.5406,0.3774,0.3559,-1.5961,1.072,118.37,102.905,29.258,0.7656,0.6487,0.2925,0.2071,-17.133,14.778,3,IR_DRONE_016_f000024,svanstrom
0.7927892208099365,0.8158519864082336,5.9869,5.9927,1.2335,1.502,0.6617,0.3815,-1.3302,1.1312,118.272,102.94,29.15,0.6925,0.6442,0.2514,0.1866,-16.625,15.454,3,IR_DRONE_016_f000084,svanstrom
0.7650389075279236,0.7374176979064941,3.4056,5.178,1.6623,1.7013,0.4626,0.522,-1.3798,1.1288,113.384,101.967,37.014,0.5927,0.8208,0.0999,0.3215,-7.91,18.792,3,IR_DRONE_053_f000234,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.694,110.531,41.454,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_HELICOPTER_010_f000228,svanstrom
0.6464922428131104,0.0,4.3808,0.0,0.8555,0.0,0.4203,0.0,-1.1416,0.0,126.104,110.855,21.99,0.5015,0.0,0.0797,0.0,-10.365,0.0,0,IR_BIRD_007_f000300,svanstrom
0.7835510969161987,0.8507529497146606,4.2198,5.3607,0.9264,1.6269,0.645,0.2458,1.1958,1.3727,124.996,106.611,25.741,0.6522,0.5387,0.2103,0.2571,10.235,23.911,3,IR_DRONE_057_f000072,svanstrom
0.7345743775367737,0.8492494225502014,5.4455,5.4891,1.6092,1.7461,0.652,0.6052,-1.2448,0.9511,118.429,103.125,28.794,0.6073,0.6584,0.186,0.1902,-9.816,21.847,3,IR_DRONE_017_f000108,svanstrom
0.6998512148857117,0.0,5.7194,0.0,0.783,0.0,0.524,0.0,-1.1756,0.0,127.797,58.691,23.361,0.5564,0.0,0.0613,0.0,-7.805,0.0,0,IR_HELICOPTER_003_f000252,svanstrom
0.7861048579216003,0.5838918089866638,6.0444,5.8119,1.2956,1.1122,0.3524,0.4917,-1.1674,0.5831,119.473,102.512,29.477,0.8239,0.5123,0.356,0.0149,-10.026,7.381,3,IR_DRONE_022_f000219,svanstrom
0.7300850749015808,0.0,6.7766,0.0,1.8862,0.0,0.7008,0.0,-0.5676,0.0,126.416,71.519,26.732,0.726,0.0,0.3023,0.0,-4.204,0.0,0,IR_AIRPLANE_012_f000216,svanstrom
0.7350633144378662,0.0,5.0793,0.0,1.5054,0.0,0.5978,0.0,-0.6485,0.0,143.798,103.804,10.223,0.8294,0.0,0.3436,0.0,-1.379,0.0,0,IR_BIRD_014_f000138,svanstrom
0.2770077586174011,0.0,4.4252,0.0,1.0632,0.0,0.4519,0.0,-0.9173,0.0,133.214,100.171,24.652,0.6243,0.0,0.1333,0.0,-5.71,0.0,0,IR_BIRD_040_f000051,svanstrom
0.0,0.8326729536056519,0.0,5.5686,0.0,1.5291,0.0,0.345,0.0,1.2305,121.402,102.751,26.178,0.0,0.9217,0.0,0.4493,0.0,22.53,2,IR_DRONE_114_f000309,svanstrom
0.8181299567222595,0.8770846128463745,4.6748,5.3706,1.5552,1.744,0.3963,0.0638,-1.3929,1.8001,123.484,106.774,28.086,0.6793,0.2461,0.2072,0.5047,-13.62,51.072,3,IR_DRONE_093_f000138,svanstrom
0.6314650774002075,0.7830978631973267,7.7562,5.3915,1.765,1.5457,0.7417,0.3037,-0.286,1.0564,123.314,106.52,28.211,0.4429,0.5037,0.2484,0.1964,-6.506,14.678,1,IR_DRONE_096_f000252,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.517,104.616,25.707,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_BIRD_003_f000171,svanstrom
0.41658538579940796,0.0,6.2571,0.0,1.5024,0.0,0.6847,0.0,1.4159,0.0,132.796,59.856,27.553,0.6871,0.0,0.2629,0.0,27.655,0.0,0,IR_AIRPLANE_018_f000243,svanstrom
0.42117372155189514,0.0,9.229,0.0,1.4982,0.0,0.3882,0.0,-1.3342,0.0,130.127,116.496,7.501,0.4081,0.0,0.1447,0.0,-18.088,0.0,0,IR_HELICOPTER_024_f000015,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.131,110.668,28.437,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_HELICOPTER_015_f000096,svanstrom
0.8240439295768738,0.8695549368858337,5.5303,5.0652,1.1154,1.6261,0.3811,0.0968,-1.2938,1.2771,123.496,107.888,28.093,0.7252,0.375,0.2547,0.4221,-13.54,25.862,3,IR_DRONE_088_f000075,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.312,99.521,17.493,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_BIRD_004_f000231,svanstrom
0.3490137457847595,0.0,9.1595,0.0,1.3247,0.0,0.3626,0.0,-1.7363,0.0,124.594,85.263,8.53,0.6442,0.0,0.1992,0.0,-25.214,0.0,0,IR_HELICOPTER_036_f000129,svanstrom
0.5575918555259705,0.0,5.3505,0.0,1.3022,0.0,0.2233,0.0,0.4379,0.0,123.981,99.134,6.995,0.7124,0.0,0.3488,0.0,1.383,0.0,0,IR_AIRPLANE_056_f000261,svanstrom
0.429659903049469,0.0,3.933,0.0,1.8732,0.0,0.9788,0.0,-1.4833,0.0,130.096,76.504,18.174,0.6851,0.0,0.5133,0.0,-24.338,0.0,0,IR_BIRD_020_f000108,svanstrom
0.4861309230327606,0.0,5.1576,0.0,1.1796,0.0,0.4982,0.0,0.5352,0.0,121.344,59.485,5.146,0.5419,0.0,0.0419,0.0,1.957,0.0,0,IR_AIRPLANE_055_f000294,svanstrom
0.6982872486114502,0.0,4.8795,0.0,1.0202,0.0,0.3442,0.0,0.8408,0.0,126.315,92.014,11.507,0.605,0.0,0.1879,0.0,2.574,0.0,0,IR_AIRPLANE_007_f000048,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.095,51.27,5.044,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_HELICOPTER_051_f000024,svanstrom
0.7175782918930054,0.8299760818481445,4.5159,5.4972,1.4264,1.6132,0.6205,0.3013,-1.4386,1.3153,123.955,107.091,25.566,0.4503,0.5844,0.1304,0.2159,-7.192,24.101,3,IR_DRONE_073_f000282,svanstrom
0.7803265452384949,0.722512423992157,3.3462,5.5354,1.7015,1.775,0.4243,0.4107,-1.5454,1.5698,147.684,101.342,62.394,0.597,0.5539,0.1231,0.1043,-19.915,36.105,3,IR_DRONE_031_f000177,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.649,95.572,42.657,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_AIRPLANE_051_f000183,svanstrom
0.27397361397743225,0.0,9.376,0.0,1.0245,0.0,0.6289,0.0,-1.6797,0.0,151.133,114.953,8.716,0.4543,0.0,0.1368,0.0,-25.008,0.0,0,IR_HELICOPTER_042_f000282,svanstrom
0.7732040286064148,0.0,5.7115,0.0,1.6993,0.0,0.3591,0.0,0.1915,0.0,115.755,42.263,13.779,0.4329,0.0,0.1561,0.0,1.596,0.0,0,IR_AIRPLANE_037_f000060,svanstrom
0.3073159158229828,0.7749430537223816,4.6176,4.8538,1.1657,1.4023,0.0871,0.665,1.4046,-0.2795,124.527,106.544,25.63,0.319,0.4103,0.4508,0.1878,18.795,-10.986,3,IR_DRONE_098_f000018,svanstrom
0.8284618854522705,0.0,4.7845,0.0,1.462,0.0,0.4904,0.0,-1.4322,0.0,137.29,83.302,34.343,0.2911,0.0,0.2091,0.0,-10.333,0.0,0,IR_AIRPLANE_004_f000315,svanstrom
0.8082973957061768,0.0,4.5444,0.0,0.7762,0.0,0.4689,0.0,-1.5342,0.0,138.426,103.818,36.134,0.5414,0.0,0.0518,0.0,-34.741,0.0,0,IR_BIRD_014_f000198,svanstrom
0.2961663603782654,0.0,3.6257,0.0,0.8429,0.0,0.5139,0.0,-1.2176,0.0,121.81,95.423,27.728,0.5446,0.0,0.0467,0.0,-10.803,0.0,0,IR_BIRD_032_f000243,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.605,77.923,4.302,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_HELICOPTER_041_f000015,svanstrom
0.6317475438117981,0.0,7.8546,0.0,2.2937,0.0,0.4362,0.0,0.0869,0.0,133.162,62.109,3.721,0.34,0.0,0.1722,0.0,0.847,0.0,0,IR_AIRPLANE_038_f000168,svanstrom
0.7391518950462341,0.0,7.7686,0.0,2.4234,0.0,0.4793,0.0,-0.9941,0.0,132.051,112.239,10.206,0.5801,0.0,0.0827,0.0,-11.131,0.0,0,IR_AIRPLANE_040_f000255,svanstrom
0.5483095645904541,0.0,9.1993,0.0,1.4554,0.0,0.3607,0.0,-1.2331,0.0,131.166,116.625,7.969,0.3466,0.0,0.2072,0.0,-17.49,0.0,0,IR_HELICOPTER_024_f000105,svanstrom
0.8540533781051636,0.8374233841896057,5.7204,5.1113,1.6492,1.5487,0.4833,0.4461,-1.2639,1.0273,123.978,107.004,25.497,0.4817,0.6402,0.0248,0.1502,-13.417,12.43,3,IR_DRONE_072_f000144,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.2,82.044,12.959,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_AIRPLANE_027_f000306,svanstrom
0.8093711733818054,0.7917782068252563,5.2429,5.1218,1.1788,1.505,0.1252,0.6204,1.5015,0.269,124.54,106.512,25.613,0.7679,0.4277,0.4607,0.1405,21.149,5.78,3,IR_DRONE_098_f000078,svanstrom
0.7550570964813232,0.4516260027885437,7.4327,5.6689,1.9846,1.4911,0.6105,0.525,-1.2453,1.001,118.988,108.946,31.344,0.5451,0.5488,0.1194,0.0548,-18.858,12.959,3,IR_DRONE_040_f000204,svanstrom
0.6903941631317139,0.0,8.1165,0.0,1.0611,0.0,0.437,0.0,-0.6842,0.0,125.069,104.193,9.449,0.667,0.0,0.1785,0.0,-8.716,0.0,0,IR_HELICOPTER_002_f000048,svanstrom
0.5912999510765076,0.0,5.7785,0.0,1.7863,0.0,0.7094,0.0,-0.5249,0.0,126.762,71.76,26.759,0.5976,0.0,0.231,0.0,-2.856,0.0,0,IR_AIRPLANE_011_f000189,svanstrom
0.8346571922302246,0.7500825524330139,5.6872,5.0475,1.2625,1.225,0.5085,0.4296,-1.3448,0.9301,118.486,102.506,28.951,0.596,0.6561,0.0964,0.1712,-16.149,8.597,3,IR_DRONE_014_f000138,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.853,110.46,9.718,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_HELICOPTER_021_f000126,svanstrom
0.5214810371398926,0.0,7.4546,0.0,1.1916,0.0,0.1938,0.0,0.463,0.0,134.037,74.855,7.462,0.4783,0.0,0.3069,0.0,1.033,0.0,0,IR_AIRPLANE_005_f000024,svanstrom
0.5936948657035828,0.8794703483581543,4.9704,5.4349,2.1222,1.8048,0.5446,0.2142,-1.4456,1.6437,123.424,107.091,28.106,0.5514,0.4022,0.068,0.3021,-11.974,34.005,3,IR_DRONE_093_f000048,svanstrom
0.0,0.8374151587486267,0.0,5.5219,0.0,1.4319,0.0,0.3014,0.0,1.0869,121.035,102.324,26.29,0.0,0.9642,0.0,0.505,0.0,24.547,2,IR_DRONE_112_f000063,svanstrom
0.5769472718238831,0.0,9.2795,0.0,1.3696,0.0,0.3952,0.0,-1.3194,0.0,130.449,116.422,8.039,0.4665,0.0,0.1101,0.0,-17.68,0.0,0,IR_HELICOPTER_023_f000258,svanstrom
0.8152609467506409,0.0,8.0209,0.0,2.13,0.0,0.683,0.0,-0.5521,0.0,130.318,130.354,23.63,0.6184,0.0,0.218,0.0,-5.792,0.0,0,IR_AIRPLANE_002_f000186,svanstrom
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.321,121.303,18.575,0.0,0.0,0.0,0.0,0.0,0.0,0,IR_BIRD_036_f000309,svanstrom
